SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1134,MSE,893,SURREY,5,3,Behraad Bahreyni,LEC
1134,MSE,893,SURREY,5,3,Behraad Bahreyni,TUT
1134,MSE,893,SURREY,5,3,Behraad Bahreyni,LAB
1134,MSE,893,SURREY,0,0,(null),OPL
1134,MSE,894,SURREY,10,3,Krishna Vijayaraghavan,LEC
1134,MSE,894,SURREY,10,3,Krishna Vijayaraghavan,TUT
1134,MSE,894,SURREY,5,3,Krishna Vijayaraghavan,LAB
1134,MSE,894,SURREY,5,0,Krishna Vijayaraghavan,LAB
1134,MSE,895,SURREY,10,13,Woo Soo Kim,LEC
1134,MSE,895,SURREY,10,13,Woo Soo Kim,TUT
1134,MSE,895,SURREY,10,13,Woo Soo Kim,LAB
1134,MSE,898,BURNABY,40,23,(null),SEC
1134,MSE,899,SURREY,50,50,. Tbd,SEC
1137,CHIN,180,BURNABY,15,12,Haisheng Jiang,TUT
1137,CHIN,181,BURNABY,15,12,Haisheng Jiang,TUT
1137,CHIN,290,BURNABY,25,12,Wei Li,TUT
1137,CMPT,102,BURNABY,60,36,Ghassan Hamarneh,LEC
1137,CMPT,105W,SURREY,96,69,Harinder Khangura,LEC
1137,CMPT,106,SURREY,96,66,Harinder Khangura,LEC
1137,CMPT,106,SURREY,24,11,(null),LAB
1137,CMPT,106,SURREY,24,24,(null),LAB
1137,CMPT,106,SURREY,24,22,(null),LAB
1137,CMPT,106,SURREY,24,9,(null),LAB
1137,CMPT,110,BURNABY,75,42,Mark Drew,LEC
1137,CMPT,120,BURNABY,182,182,Diana Cukierman,LEC
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,182,181,Diana Cukierman,LEC
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,25,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,125,BURNABY,104,105,Scott Kristjanson,LEC
1137,CMPT,125,BURNABY,26,27,Scott Kristjanson,LAB
1137,CMPT,125,BURNABY,26,26,Scott Kristjanson,LAB
1137,CMPT,125,BURNABY,26,26,Scott Kristjanson,LAB
1137,CMPT,125,BURNABY,26,26,Scott Kristjanson,LAB
1137,CMPT,126,BURNABY,78,67,Scott Kristjanson,LEC
1137,CMPT,126,BURNABY,26,24,Scott Kristjanson,LAB
1137,CMPT,126,BURNABY,26,23,Scott Kristjanson,LAB
1137,CMPT,126,BURNABY,26,20,Scott Kristjanson,LAB
1137,CMPT,126,HRBRCNTR,52,41,Ruiwen Chen,LEC
1137,CMPT,126,HRBRCNTR,26,20,Ruiwen Chen,LAB
1137,CMPT,126,HRBRCNTR,26,21,Ruiwen Chen,LAB
1137,CMPT,128,BURNABY,156,156,Janice Regan,LEC
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,26,(null),LAB
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1137,CMPT,128,BURNABY,130,123,Janice Regan,LEC
1137,CMPT,128,BURNABY,26,25,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,25,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,25,Janice Regan,LAB
1137,CMPT,128,BURNABY,26,22,Janice Regan,LAB
1137,CMPT,130,SURREY,148,125,Brian Fraser,LEC
1137,CMPT,130,SURREY,26,25,Brian Fraser,LAB
1137,CMPT,130,SURREY,26,26,Brian Fraser,LAB
1137,CMPT,130,SURREY,26,26,Brian Fraser,LAB
1137,CMPT,130,SURREY,26,26,Brian Fraser,LAB
1137,CMPT,130,SURREY,24,22,Brian Fraser,LAB
1137,CMPT,130,SURREY,20,0,Brian Fraser,LAB
1137,CMPT,150,BURNABY,104,104,Anthony Dixon,LEC
1137,CMPT,150,BURNABY,26,26,Anthony Dixon,LAB
1137,CMPT,150,BURNABY,26,26,Anthony Dixon,LAB
1137,CMPT,150,BURNABY,26,26,Anthony Dixon,LAB
1137,CMPT,150,BURNABY,26,26,Anthony Dixon,LAB
1137,CMPT,165,BURNABY,60,55,Gregory Baker,SEC
1137,CMPT,165,BURNABY,60,58,Gregory Baker,SEC
1137,CMPT,165,BURNABY,60,58,Gregory Baker,SEC
1137,CMPT,165,BURNABY,208,200,Gregory Baker,LEC
1137,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,25,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,21,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,25,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1137,CMPT,165,BURNABY,26,25,Gregory Baker,LAB
1137,CMPT,165,SURREY,96,94,Bobby Chan,LEC
1137,CMPT,165,SURREY,26,26,Bobby Chan,LAB
1137,CMPT,165,SURREY,26,26,Bobby Chan,LAB
1137,CMPT,165,SURREY,26,24,Bobby Chan,LAB
1137,CMPT,165,SURREY,18,18,Bobby Chan,LAB
1137,CMPT,166,SURREY,144,127,John Edgar,LEC
1137,CMPT,166,SURREY,26,26,John Edgar,LAB
1137,CMPT,166,SURREY,26,26,John Edgar,LAB
1137,CMPT,166,SURREY,26,25,John Edgar,LAB
1137,CMPT,166,SURREY,26,19,John Edgar,LAB
1137,CMPT,166,SURREY,24,16,John Edgar,LAB
1137,CMPT,166,SURREY,20,15,John Edgar,LAB
1137,CMPT,225,BURNABY,104,99,Michael Evans,LEC
1137,CMPT,225,BURNABY,26,23,Michael Evans,LAB
1137,CMPT,225,BURNABY,26,26,Michael Evans,LAB
1137,CMPT,225,BURNABY,26,24,Michael Evans,LAB
1137,CMPT,225,BURNABY,26,26,Michael Evans,LAB
1137,CMPT,225,SURREY,78,69,John Edgar,LEC
1137,CMPT,225,SURREY,26,22,John Edgar,LAB
1137,CMPT,225,SURREY,26,26,John Edgar,LAB
1137,CMPT,225,SURREY,26,21,John Edgar,LAB
1137,CMPT,250,BURNABY,130,122,Anthony Dixon,LEC
1137,CMPT,250,BURNABY,26,23,Anthony Dixon,LAB
1137,CMPT,250,BURNABY,26,25,Anthony Dixon,LAB
1137,CMPT,250,BURNABY,26,26,Anthony Dixon,LAB
1137,CMPT,250,BURNABY,26,23,Anthony Dixon,LAB
1137,CMPT,250,BURNABY,26,25,Anthony Dixon,LAB
1137,CMPT,250,SURREY,98,88,Brian Fraser,LEC
1137,CMPT,250,SURREY,26,26,Brian Fraser,LAB
1137,CMPT,250,SURREY,26,26,Brian Fraser,LAB
1137,CMPT,250,SURREY,24,23,Brian Fraser,LAB
1137,CMPT,250,SURREY,22,13,Brian Fraser,LAB
1137,CMPT,275,BURNABY,80,78,Herbert Tsang,LEC
1137,CMPT,300,BURNABY,90,69,Michael Evans,LEC
1137,CMPT,300,HRBRCNTR,56,54,Steven Pearce,LEC
1137,CMPT,305,BURNABY,65,27,Joseph Peters,LEC
1137,CMPT,307,BURNABY,85,79,Binay Bhattacharya,LEC
1137,CMPT,307,SURREY,30,18,". Faculty, Guochuan Zhang",LEC
1137,CMPT,308,BURNABY,50,39,Valentine Kabanets,LEC
1137,CMPT,310,BURNABY,75,73,James Delgrande,LEC
1137,CMPT,320,BURNABY,100,104,Steven Pearce,LEC
1137,CMPT,354,BURNABY,90,86,Oliver Schulte,LEC
1137,CMPT,354,SURREY,80,77,John Edgar,LEC
1137,CMPT,363,HRBRCNTR,80,80,Paul Hibbitts,LEC
1137,CMPT,365,BURNABY,80,72,Mark Drew,LEC
1137,CMPT,371,BURNABY,90,90,Jiangchuan Liu,LEC
1137,CMPT,373,SURREY,28,28,Thomas Shermer,LEC
1137,CMPT,373,SURREY,14,14,Thomas Shermer,TUT
1137,CMPT,373,SURREY,14,14,Thomas Shermer,TUT
1137,CMPT,376W,BURNABY,81,81,Fred Popowich,LEC
1137,CMPT,379,BURNABY,50,35,Anoop Sarkar,LEC
1137,CMPT,383,SURREY,65,63,Piper Jackson,LEC
1137,CMPT,405,BURNABY,50,11,Ramesh Krishnamurti,LEC
1137,CMPT,411,BURNABY,35,33,James Delgrande,LEC
1137,CMPT,415,BURNABY,5,5,"Martin Ester, Richard Vaughan",SEC
1137,CMPT,419,BURNABY,25,10,Ghassan Hamarneh,LEC
1137,CMPT,419,BURNABY,30,27,Gregory Mori,LEC
1137,CMPT,426,METRO,30,44,Harriet Chicoine,SEC
1137,CMPT,426,OFF,15,9,Harriet Chicoine,SEC
1137,CMPT,426,METRO,30,6,Harriet Chicoine,SEC
1137,CMPT,426,OFF,15,0,Harriet Chicoine,SEC
1137,CMPT,427,METRO,30,36,Harriet Chicoine,SEC
1137,CMPT,427,OFF,15,1,Harriet Chicoine,SEC
1137,CMPT,427,METRO,30,5,Harriet Chicoine,SEC
1137,CMPT,427,OFF,15,0,Harriet Chicoine,SEC
1137,CMPT,428,METRO,30,21,Harriet Chicoine,SEC
1137,CMPT,428,OFF,15,1,Harriet Chicoine,SEC
1137,CMPT,428,METRO,30,3,Harriet Chicoine,SEC
1137,CMPT,428,OFF,15,0,Harriet Chicoine,SEC
1137,CMPT,429,METRO,30,13,Harriet Chicoine,SEC
1137,CMPT,429,OFF,15,2,Harriet Chicoine,SEC
1137,CMPT,429,METRO,30,4,Harriet Chicoine,SEC
1137,CMPT,429,OFF,15,0,Harriet Chicoine,SEC
1137,CMPT,430,METRO,30,4,Harriet Chicoine,SEC
1137,CMPT,430,OFF,15,0,Harriet Chicoine,SEC
1137,CMPT,430,METRO,30,0,Harriet Chicoine,SEC
1137,CMPT,430,OFF,15,0,Harriet Chicoine,SEC
1137,CMPT,431,BURNABY,65,33,Arrvindh Shriraman,LEC
1137,CMPT,459,BURNABY,76,75,Jian Pei,LEC
1137,CMPT,468,SURREY,39,22,Tamara Smyth,LEC
1137,CMPT,470,BURNABY,80,79,Gregory Baker,LEC
1137,CMPT,471,BURNABY,65,34,Janice Regan,LEC
1137,CMPT,475,BURNABY,65,32,Uwe Glaesser,LEC
1137,CMPT,477,BURNABY,35,32,Evgenia Ternovska,LEC
1137,CMPT,496,BURNABY,1,1,Kay Wiese,SEC
1137,CMPT,626,METRO,30,3,Harriet Chicoine,PRA
1137,CMPT,626,OFF,10,1,Harriet Chicoine,PRA
1137,CMPT,627,METRO,30,1,Harriet Chicoine,PRA
1137,CMPT,627,OFF,10,0,Harriet Chicoine,PRA
1137,CMPT,628,METRO,30,0,Harriet Chicoine,PRA
1137,CMPT,628,OFF,10,0,Harriet Chicoine,PRA
1137,CMPT,705,BURNABY,50,34,Andrei Bulatov,LEC
1137,CMPT,721,BURNABY,15,8,James Delgrande,LEC
1137,CMPT,726,BURNABY,65,56,Gregory Mori,LEC
1137,CMPT,741,BURNABY,43,38,Jian Pei,LEC
1137,CMPT,745,BURNABY,7,4,Uwe Glaesser,LEC
1137,CMPT,771,BURNABY,30,27,Jiangchuan Liu,LEC
1137,CMPT,777,BURNABY,15,5,Evgenia Ternovska,LEC
1137,CMPT,815,BURNABY,25,5,Ramesh Krishnamurti,SEC
1137,CMPT,822,BURNABY,15,8,Brian Funt,LEC
1137,CMPT,827,BURNABY,25,7,David Mitchell,LEC
1137,CMPT,829,BURNABY,15,4,Ghassan Hamarneh,LEC
1137,CMPT,894,BURNABY,0,3,. Faculty,SEC
1137,CMPT,895,BURNABY,5,2,. Faculty,IND
1137,CMPT,896,BURNABY,0,1,. Faculty,SEC
1137,CMPT,897,BURNABY,10,4,. Faculty,SEC
1137,CMPT,898,BURNABY,130,64,. Faculty,SEC
1137,CMPT,898,OFF,1,1,(null),SEC
1137,CMPT,899,BURNABY,130,92,. Faculty,SEC
1137,DDP,210,OFF,30,5,Ze-Nian Li,SEC
1137,DDP,310,OFF,30,5,Ze-Nian Li,SEC
1137,ENSC,100,BURNABY,1,0,John Jones,LEC
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100,BURNABY,0,0,(null),TUT
1137,ENSC,100W,BURNABY,248,238,John Jones,LEC
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,7,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,7,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,9,(null),TUT
1137,ENSC,100W,BURNABY,7,7,(null),TUT
1137,ENSC,100W,BURNABY,8,7,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,7,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,6,(null),TUT
1137,ENSC,100W,BURNABY,8,5,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,7,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,101,BURNABY,20,10,Michael Sjoerdsma,LEC
1137,ENSC,101W,BURNABY,50,45,Michael Sjoerdsma,LEC
1137,ENSC,102,BURNABY,15,18,Michael Sjoerdsma,LEC
1137,ENSC,105W,BURNABY,250,181,Michael Sjoerdsma,LEC
1137,ENSC,120,BURNABY,30,29,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,30,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,30,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,21,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,29,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,12,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,29,Meenakshinathan Parameswaran,LAB
1137,ENSC,120,BURNABY,30,9,Meenakshinathan Parameswaran,LAB
1137,ENSC,194,BURNABY,10,0,Harriet Chicoine,SEC
1137,ENSC,195,BURNABY,35,29,Harriet Chicoine,SEC
1137,ENSC,195,OFF,25,20,Harriet Chicoine,SEC
1137,ENSC,196,BURNABY,25,12,Harriet Chicoine,SEC
1137,ENSC,196,OFF,25,4,Harriet Chicoine,SEC
1137,ENSC,201,BURNABY,138,131,John Jones,LEC
1137,ENSC,201,BURNABY,138,131,John Jones,TUT
1137,ENSC,215,BURNABY,88,92,William Scratchley,LEC
1137,ENSC,215,BURNABY,88,92,William Scratchley,TUT
1137,ENSC,215,BURNABY,22,22,William Scratchley,LAB
1137,ENSC,215,BURNABY,22,24,William Scratchley,LAB
1137,ENSC,215,BURNABY,22,23,William Scratchley,LAB
1137,ENSC,215,BURNABY,22,23,William Scratchley,LAB
1137,ENSC,220,BURNABY,111,110,Meenakshinathan Parameswaran,LEC
1137,ENSC,220,BURNABY,111,110,Meenakshinathan Parameswaran,TUT
1137,ENSC,220,BURNABY,37,36,Meenakshinathan Parameswaran,LAB
1137,ENSC,220,BURNABY,37,37,Meenakshinathan Parameswaran,LAB
1137,ENSC,220,BURNABY,37,37,Meenakshinathan Parameswaran,LAB
1137,ENSC,295,BURNABY,25,20,(null),SEC
1137,ENSC,295,OFF,25,13,Harriet Chicoine,SEC
1137,ENSC,296,BURNABY,25,4,Harriet Chicoine,SEC
1137,ENSC,296,OFF,1,2,Harriet Chicoine,SEC
1137,ENSC,305W,BURNABY,60,41,Michael Sjoerdsma,LEC
1137,ENSC,325,BURNABY,84,79,Homa Eghbali,LEC
1137,ENSC,325,BURNABY,84,79,Homa Eghbali,TUT
1137,ENSC,325,BURNABY,84,79,Homa Eghbali,RQL
1137,ENSC,327,BURNABY,110,85,Atousa Hajshirmohammadi,LEC
1137,ENSC,327,BURNABY,110,85,Atousa Hajshirmohammadi,TUT
1137,ENSC,327,BURNABY,110,85,Atousa Hajshirmohammadi,RQL
1137,ENSC,328,BURNABY,5,2,Atousa Hajshirmohammadi,LEC
1137,ENSC,328,BURNABY,5,2,Atousa Hajshirmohammadi,TUT
1137,ENSC,351,BURNABY,88,66,William Scratchley,LEC
1137,ENSC,351,BURNABY,22,19,William Scratchley,TUT
1137,ENSC,351,BURNABY,22,18,William Scratchley,TUT
1137,ENSC,351,BURNABY,22,18,William Scratchley,TUT
1137,ENSC,351,BURNABY,22,11,William Scratchley,TUT
1137,ENSC,383,BURNABY,85,70,Carlo Menon,LEC
1137,ENSC,383,BURNABY,85,70,Carlo Menon,TUT
1137,ENSC,383,BURNABY,85,0,Carlo Menon,OPL
1137,ENSC,387,BURNABY,50,27,". Sessional, Reza Sabzehgar",LEC
1137,ENSC,387,BURNABY,50,27,. Sessional,TUT
1137,ENSC,387,BURNABY,50,0,(null),OPL
1137,ENSC,395,BURNABY,25,23,Harriet Chicoine,SEC
1137,ENSC,395,OFF,25,10,Harriet Chicoine,SEC
1137,ENSC,396,BURNABY,25,0,Harriet Chicoine,SEC
1137,ENSC,396,OFF,25,1,Harriet Chicoine,SEC
1137,ENSC,400,BURNABY,5,2,(null),SEC
1137,ENSC,411,BURNABY,0,5,John Jones,LEC
1137,ENSC,411,BURNABY,0,5,John Jones,TUT
1137,ENSC,424,BURNABY,85,77,Jie Liang,LEC
1137,ENSC,424,BURNABY,85,77,Jie Liang,TUT
1137,ENSC,424,BURNABY,85,0,Jie Liang,OPL
1137,ENSC,426,BURNABY,30,29,Shawn Stapleton,LEC
1137,ENSC,426,BURNABY,30,29,Shawn Stapleton,TUT
1137,ENSC,426,BURNABY,30,0,Shawn Stapleton,OPL
1137,ENSC,440W,BURNABY,60,41,Lakshman One,LEC
1137,ENSC,450,BURNABY,50,40,Fabio Campi,LEC
1137,ENSC,450,BURNABY,50,40,Fabio Campi,TUT
1137,ENSC,450,BURNABY,50,40,Fabio Campi,RQL
1137,ENSC,460,BURNABY,25,9,Marinko Sarunic,LEC
1137,ENSC,460,BURNABY,25,9,Marinko Sarunic,TUT
1137,ENSC,460,BURNABY,25,9,Marinko Sarunic,LAB
1137,ENSC,470,BURNABY,30,36,Glenn Chapman,LEC
1137,ENSC,470,BURNABY,30,0,(null),TUT
1137,ENSC,470,BURNABY,30,36,Glenn Chapman,TUT
1137,ENSC,470,BURNABY,17,18,Glenn Chapman,LAB
1137,ENSC,470,BURNABY,17,18,Glenn Chapman,LAB
1137,ENSC,488,BURNABY,60,52,Shahram Payandeh,LEC
1137,ENSC,488,BURNABY,60,52,Shahram Payandeh,TUT
1137,ENSC,488,BURNABY,60,52,Shahram Payandeh,RQL
1137,ENSC,489,BURNABY,80,62,Shahram Payandeh,LEC
1137,ENSC,489,BURNABY,80,62,Shahram Payandeh,TUT
1137,ENSC,489,BURNABY,80,62,Shahram Payandeh,RQL
1137,ENSC,494,BURNABY,5,1,(null),SEC
1137,ENSC,498,BURNABY,10,5,. Faculty,SEC
1137,ENSC,499,BURNABY,10,6,. Faculty,SEC
1137,ENSC,801,BURNABY,35,17,Mohammad Narimani,LEC
1137,ENSC,802,BURNABY,35,14,Daniel Lee,LEC
1137,ENSC,891,BURNABY,80,6,(null),SEC
1137,ENSC,891,OFF,10,0,(null),SEC
1137,ENSC,892,BURNABY,80,3,(null),SEC
1137,ENSC,892,OFF,10,0,(null),SEC
1137,ENSC,894,BURNABY,7,6,Glenn Chapman,LEC
1137,ENSC,894,BURNABY,10,4,Shahram Payandeh,LEC
1137,ENSC,895,BURNABY,9,8,Marinko Sarunic,LEC
1137,ENSC,895,BURNABY,9,8,Marinko Sarunic,TUT
1137,ENSC,895,BURNABY,9,8,Marinko Sarunic,LAB
1137,ENSC,896,BURNABY,15,4,(null),SEC
1137,ENSC,897,BURNABY,5,1,(null),SEC
1137,ENSC,898,BURNABY,100,31,(null),SEC
1137,ENSC,898,OFF,10,0,(null),SEC
1137,ENSC,899,BURNABY,100,53,(null),SEC
1137,ENSC,899,OFF,20,1,(null),SEC
1137,MACM,101,BURNABY,192,192,Andrei Bulatov,LEC
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,BURNABY,24,24,Andrei Bulatov,TUT
1137,MACM,101,SURREY,100,99,Kay Wiese,LEC
1137,MACM,101,SURREY,25,25,Kay Wiese,TUT
1137,MACM,101,SURREY,25,25,Kay Wiese,TUT
1137,MACM,101,SURREY,25,25,Kay Wiese,TUT
1137,MACM,101,SURREY,24,24,Kay Wiese,TUT
1137,MACM,101,HRBRCNTR,60,59,Pavol Hell,LEC
1137,MSE,100,SURREY,108,109,Krishna Vijayaraghavan,LEC
1137,MSE,100,SURREY,108,109,Krishna Vijayaraghavan,TUT
1137,MSE,100,SURREY,27,29,Krishna Vijayaraghavan,LAB
1137,MSE,100,SURREY,27,27,Krishna Vijayaraghavan,LAB
1137,MSE,100,SURREY,27,26,Krishna Vijayaraghavan,LAB
1137,MSE,100,SURREY,27,27,Krishna Vijayaraghavan,LAB
1137,MSE,110,SURREY,30,29,Amr Marzouk,LEC
1137,MSE,110,SURREY,30,29,Amr Marzouk,TUT
1137,MSE,110,SURREY,30,21,Amr Marzouk,LEC
1137,MSE,110,SURREY,30,21,Amr Marzouk,TUT
1137,MSE,110,SURREY,30,29,Amr Marzouk,LAB
1137,MSE,110,SURREY,30,21,Amr Marzouk,LAB
1137,MSE,193,SURREY,10,0,Harriet Chicoine,SEC
1137,MSE,220,SURREY,108,111,Woo Soo Kim,LEC
1137,MSE,220,SURREY,108,111,Woo Soo Kim,TUT
1137,MSE,220,SURREY,36,37,Woo Soo Kim,LAB
1137,MSE,220,SURREY,36,38,Woo Soo Kim,LAB
1137,MSE,220,SURREY,36,36,Woo Soo Kim,LAB
1137,MSE,221,SURREY,108,116,Woo Soo Kim,LEC
1137,MSE,221,SURREY,108,116,Woo Soo Kim,TUT
1137,MSE,221,SURREY,54,58,Woo Soo Kim,LAB
1137,MSE,221,SURREY,54,58,Woo Soo Kim,LAB
1137,MSE,250,SURREY,100,86,Ahmad Rad,LEC
1137,MSE,250,SURREY,100,86,Ahmad Rad,TUT
1137,MSE,250,SURREY,50,37,Ahmad Rad,LAB
1137,MSE,250,SURREY,50,49,Ahmad Rad,LAB
1137,MSE,293,SURREY,25,6,Harriet Chicoine,SEC
1137,MSE,293,SURREY,20,0,Harriet Chicoine,SEC
1137,MSE,293,OFF,10,2,Harriet Chicoine,SEC
1137,MSE,294,SURREY,10,5,Harriet Chicoine,SEC
1137,MSE,294,SURREY,10,0,Harriet Chicoine,SEC
1137,MSE,294,OFF,10,0,(null),SEC
1137,MSE,310,SURREY,80,79,Edward Park,LEC
1137,MSE,310,SURREY,80,79,Edward Park,TUT
1137,MSE,310,SURREY,40,40,Edward Park,LAB
1137,MSE,310,SURREY,40,39,Edward Park,LAB
1137,MSE,320,SURREY,108,85,Krishna Vijayaraghavan,LEC
1137,MSE,320,SURREY,108,85,Krishna Vijayaraghavan,TUT
1137,MSE,320,SURREY,108,85,Krishna Vijayaraghavan,LAB
1137,MSE,321,SURREY,108,102,". Tbd, Peyman Taheri Bonab",LEC
1137,MSE,321,SURREY,108,102,Peyman Taheri Bonab,TUT
1137,MSE,321,SURREY,36,35,Peyman Taheri Bonab,LAB
1137,MSE,321,SURREY,36,35,Peyman Taheri Bonab,LAB
1137,MSE,321,SURREY,36,32,Peyman Taheri Bonab,LAB
1137,MSE,380,SURREY,99,92,Kevin Oldknow,LEC
1137,MSE,380,SURREY,99,92,Kevin Oldknow,TUT
1137,MSE,391,SURREY,90,78,Amr Marzouk,SEM
1137,MSE,391,SURREY,90,78,Amr Marzouk,TUT
1137,MSE,391,SURREY,30,25,Amr Marzouk,LAB
1137,MSE,391,SURREY,30,23,Amr Marzouk,LAB
1137,MSE,391,SURREY,30,30,Amr Marzouk,LAB
1137,MSE,393,SURREY,25,19,Harriet Chicoine,SEC
1137,MSE,393,SURREY,20,0,Harriet Chicoine,SEC
1137,MSE,393,OFF,10,7,Harriet Chicoine,SEC
1137,MSE,394,SURREY,10,5,Harriet Chicoine,SEC
1137,MSE,394,SURREY,10,0,Harriet Chicoine,SEC
1137,MSE,394,OFF,10,0,(null),SEC
1137,MSE,486,SURREY,5,2,Kevin Oldknow,SEM
1137,MSE,487,SURREY,5,4,. Tbd,SEM
1137,MSE,493,SURREY,35,27,Harriet Chicoine,SEC
1137,MSE,493,SURREY,20,0,Harriet Chicoine,SEC
1137,MSE,493,OFF,20,8,Harriet Chicoine,SEC
